SalePrice,PID,Lot Frontage,Lot Area,Street,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Heating,Central Air,Electrical,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Gr Liv Area,Functional,Screen Porch,Pool Area,Yr Sold,Sale Type
169000,527110120,57,8773,Pave,Gilbert,1Fam,2Story,6,5,1997,Gable,GasA,Y,SBrkr,2,1,3,7,1600,Typ,0,0,2007,WD
108500,908228010,62,10042,Pave,Edwards,1Fam,1.5Fin,6,8,1920,Gable,GasA,Y,SBrkr,1,0,2,4,865,Typ,0,0,2007,WD
153000,535353050,75,9532,Pave,"NAmes",1Fam,1Story,4,6,1953,Gable,GasA,Y,SBrkr,1,0,3,6,1647,Min1,0,368,2007,WD
117000,909101140,60,10998,Pave,Edwards,1Fam,1.5Fin,5,5,1941,Gable,GasA,Y,SBrkr,2,0,3,6,1604,Min2,0,0,2009,WD
250000,528458140,112,12606,Pave,Somerst,1Fam,1Story,9,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1530,Typ,0,0,2009,WD
182000,905427140,78,11679,Pave,Edwards,1Fam,SLvl,5,5,1962,Gable,GasA,Y,SBrkr,2,0,3,6,1560,Min2,0,0,2006,WD
320000,528429090,84,11670,Pave,Somerst,1Fam,1Story,9,5,2006,Hip,GasA,Y,SBrkr,2,0,3,8,1905,Typ,0,0,2007,WD
415298,528106040,107,14450,Pave,NridgHt,1Fam,1Story,9,5,2006,Gable,GasA,Y,SBrkr,2,1,3,8,2121,Typ,142,0,2007,New
215000,528431030,76,10612,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1534,Typ,0,0,2007,WD
196000,923229140,61,33983,Pave,Mitchel,1Fam,1Story,5,6,1977,Gable,GasA,Y,SBrkr,1,1,3,6,1676,Mod,0,0,2007,WD
95541,905200100,60,12900,Pave,Sawyer,2fmCon,1Story,5,4,1920,Gable,GasA,Y,SBrkr,1,0,3,6,1140,Typ,0,0,2008,WD
163000,535104020,80,10197,Pave,"NAmes",1Fam,1Story,6,5,1961,Gable,GasA,Y,SBrkr,1,1,3,6,1362,Typ,0,0,2008,COD
170000,533217060,24,2160,Pave,Somerst,Twnhs,SLvl,7,5,1999,Gable,GasA,Y,SBrkr,2,1,3,5,1404,Typ,0,0,2008,WD
175000,907131060,57,10021,Pave,CollgCr,1Fam,2Story,6,6,1997,Gable,GasA,Y,SBrkr,2,1,3,6,1308,Typ,0,0,2007,WD
326000,528116030,98,16033,Pave,NridgHt,1Fam,1Story,9,5,2004,Hip,GasA,Y,SBrkr,2,0,3,8,1850,Typ,0,0,2006,WD
70000,903481130,86,5160,Pave,IDOTRR,1Fam,SFoyer,4,6,1923,Hip,GasA,Y,SBrkr,1,0,1,5,892,Min2,160,0,2009,COD
191750,531384070,NA,11613,Pave,SawyerW,1Fam,2Story,6,5,1993,Gable,GasA,Y,SBrkr,2,1,3,7,1820,Typ,0,0,2007,WD
147000,535402230,77,9510,Pave,"NAmes",1Fam,1Story,6,5,1962,Gable,GasA,Y,SBrkr,1,1,3,6,1207,Typ,0,0,2006,WD
79900,903476110,60,5586,Pave,OldTown,1Fam,1.5Fin,6,7,1920,Gable,GasA,Y,SBrkr,1,0,4,7,1198,Typ,0,0,2008,ConLD
122500,902402250,60,11340,Pave,OldTown,2fmCon,2Story,4,6,1885,Gable,GasA,Y,SBrkr,2,0,4,11,2290,Typ,0,0,2010,WD
203000,528221050,88,12216,Pave,Gilbert,1Fam,1Story,6,5,2005,Gable,GasA,Y,SBrkr,2,0,3,6,1326,Typ,0,0,2007,WD
145000,527452290,65,7514,Pave,"NAmes",1Fam,1Story,5,7,1967,Hip,GasA,Y,SBrkr,1,0,3,6,1387,Typ,0,0,2006,WD
105000,535383070,90,5400,Pave,OldTown,1Fam,1.5Fin,4,6,1920,Gable,GasA,Y,SBrkr,1,0,2,6,1374,Typ,0,0,2009,WD
260116,528120010,134,16659,Pave,NridgHt,1Fam,2Story,8,5,2007,Gable,GasA,Y,SBrkr,2,1,3,7,2152,Typ,0,0,2007,New
133000,527276040,NA,47280,Pave,Gilbert,1Fam,1Story,6,5,1950,Hip,GasA,Y,SBrkr,2,1,3,6,1488,Typ,0,0,2008,WD
167000,534403400,NA,10368,Pave,"NAmes",1Fam,1Story,6,6,1964,Hip,GasA,Y,SBrkr,1,1,3,7,1488,Typ,0,0,2006,WD
318750,533252040,NA,14694,Pave,Veenker,1Fam,1Story,8,9,1977,Gable,GasA,Y,SBrkr,2,0,2,5,1694,Typ,0,0,2009,WD
128250,903204030,55,8674,Pave,BrkSide,1Fam,1.5Fin,5,6,1950,Gable,GasA,Y,SBrkr,1,0,3,6,1435,Typ,0,0,2007,WD
197000,527353080,80,11584,Pave,NWAmes,1Fam,SLvl,7,6,1979,Hip,GasA,Y,SBrkr,2,1,3,6,1725,Typ,0,0,2007,WD
220000,916386010,88,11896,Pave,Timber,1Fam,1Story,7,5,2008,Gable,GasA,Y,SBrkr,2,0,3,6,1346,Typ,0,0,2010,WD
60000,903231060,51,6120,Pave,BrkSide,1Fam,1Story,2,3,1936,Gable,Grav,N,FuseA,1,0,1,4,800,Maj1,0,0,2009,ConLw
133500,908152060,65,6285,Pave,Edwards,1Fam,SLvl,6,6,1976,Gable,GasA,Y,SBrkr,1,0,3,7,1044,Typ,0,0,2007,WD
137000,905451410,70,10519,Pave,Edwards,1Fam,1Story,5,8,1955,Hip,GasA,Y,SBrkr,1,0,3,6,1057,Typ,0,0,2006,WD
230000,528294070,66,8738,Pave,Gilbert,1Fam,2Story,7,5,1999,Gable,GasA,Y,SBrkr,2,1,4,8,2291,Typ,0,0,2006,WD
139600,905402060,NA,13680,Pave,Edwards,1Fam,1Story,3,5,1955,Hip,GasA,Y,FuseA,2,0,4,8,1733,Min2,0,0,2009,WD
108000,909100150,67,5142,Pave,Edwards,1Fam,1.5Fin,4,7,1923,Gable,GasA,Y,SBrkr,1,1,3,6,1292,Typ,0,0,2008,WD
140000,923227100,80,13384,Pave,Mitchel,1Fam,1Story,5,5,1969,Gable,GasA,Y,SBrkr,1,0,3,8,1360,Typ,0,0,2006,WD
201000,916386140,73,8925,Pave,Timber,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1466,Typ,0,0,2009,WD
126000,527404120,70,8400,Pave,"NAmes",1Fam,1Story,4,5,1970,Gable,GasA,Y,SBrkr,1,0,2,4,882,Typ,0,0,2010,WD
180000,906202040,NA,11200,Pave,SawyerW,1Fam,1Story,6,5,1985,Gable,GasA,Y,SBrkr,2,0,3,5,1298,Typ,0,0,2006,WD
87550,923228180,21,1533,Pave,MeadowV,Twnhs,2Story,4,5,1970,Gable,GasA,Y,SBrkr,1,1,3,5,1092,Typ,0,0,2006,WD
334000,527252080,60,8118,Pave,StoneBr,TwnhsE,1Story,9,5,2007,Hip,GasA,Y,SBrkr,2,0,2,6,1710,Typ,0,0,2008,WD
176500,533213130,24,2280,Pave,Somerst,Twnhs,2Story,6,5,1999,Gable,GasA,Y,SBrkr,2,1,3,6,1501,Typ,0,0,2007,WD
190000,535402010,81,9671,Pave,"NAmes",Duplex,2Story,6,5,1969,Gable,GasA,Y,SBrkr,2,2,6,12,2544,Typ,0,0,2009,WD
159000,907125090,82,11105,Pave,CollgCr,1Fam,SFoyer,5,5,1996,Gable,GasA,Y,SBrkr,1,0,2,4,965,Typ,0,0,2010,WD
218000,909280070,81,8170,Pave,Crawfor,1Fam,1.5Fin,7,7,1929,Gable,GasA,Y,FuseA,2,0,4,7,1671,Typ,0,0,2006,WD
212700,528458030,72,8640,Pave,Somerst,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,6,1372,Typ,0,0,2008,New
156820,528228550,43,3010,Pave,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,GasA,Y,SBrkr,2,0,2,6,1142,Typ,0,0,2006,New
179900,534403080,85,9350,Pave,"NAmes",1Fam,SLvl,5,8,1965,Gable,GasA,Y,SBrkr,2,0,3,6,1265,Typ,0,0,2008,WD
168500,534403100,82,9020,Pave,"NAmes",1Fam,SLvl,6,5,1964,Gable,GasA,Y,SBrkr,1,1,3,6,1350,Typ,0,0,2008,WD
170000,916460110,75,9157,Pave,Timber,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,9,2014,Typ,0,0,2009,WD
81000,923228420,21,1890,Pave,MeadowV,Twnhs,SFoyer,4,7,1972,Gable,GasA,Y,SBrkr,1,0,1,3,630,Typ,0,0,2008,WD
129000,903425340,60,9873,Pave,BrkSide,2fmCon,1Story,4,5,1970,Gable,GasW,N,SBrkr,1,0,3,6,960,Typ,0,0,2006,WD
130000,535478040,66,6760,Pave,"NAmes",1Fam,SFoyer,5,5,1962,Gable,GasA,Y,SBrkr,1,0,3,6,936,Typ,0,0,2007,WD
116000,535451010,74,8892,Pave,"NAmes",1Fam,1Story,5,7,1953,Gable,GasA,Y,SBrkr,1,0,3,5,910,Typ,0,0,2008,WD
137000,909176180,60,10890,Pave,SWISU,1Fam,1.5Fin,5,5,1938,Gable,GasA,Y,SBrkr,2,0,3,6,1551,Typ,0,0,2006,WD
118900,535452140,60,7200,Pave,"NAmes",1Fam,1Story,5,7,1952,Gable,GasA,Y,SBrkr,1,0,2,4,732,Typ,0,0,2009,WD
145000,535476110,75,8604,Pave,"NAmes",Duplex,SFoyer,5,7,1978,Gable,GasA,Y,SBrkr,1,0,2,4,941,Typ,0,0,2009,WD
216837,907290080,70,9100,Pave,CollgCr,1Fam,1Story,7,5,2004,Hip,GasA,Y,SBrkr,2,0,3,8,1836,Typ,0,0,2006,WD
254750,907252060,NA,12334,Pave,CollgCr,1Fam,2Story,8,5,2003,Gable,GasA,Y,SBrkr,2,1,4,8,2184,Typ,0,0,2009,WD
336000,528344100,98,12203,Pave,NoRidge,1Fam,2Story,8,5,1998,Hip,GasA,Y,SBrkr,2,1,4,8,2612,Typ,0,0,2009,WD
275000,528120120,90,11520,Pave,NridgHt,1Fam,1Story,9,5,2005,Hip,GasA,Y,SBrkr,2,0,3,7,1698,Typ,0,0,2010,WD
206900,526354070,85,11075,Pave,"NAmes",1Fam,2Story,6,5,1969,Gable,GasA,Y,SBrkr,2,1,4,9,2112,Typ,0,0,2008,WD
155000,909252020,60,7200,Pave,SWISU,1Fam,2Story,7,9,1936,Gable,GasA,Y,SBrkr,1,0,3,6,1135,Typ,0,0,2009,WD
113000,903430040,40,5680,Pave,OldTown,1Fam,1.5Fin,5,4,1901,Gable,GasA,N,FuseA,2,0,3,7,1173,Typ,0,0,2007,WD
405749,528477010,100,13162,Pave,Somerst,1Fam,2Story,9,5,2006,Gable,GasA,Y,SBrkr,3,1,3,11,2640,Typ,0,0,2006,New
222000,533213030,NA,4403,Pave,Somerst,1Fam,1Story,7,5,2009,Gable,GasA,Y,SBrkr,2,1,2,7,1478,Typ,0,0,2010,New
129000,532376040,85,6970,Pave,Sawyer,1Fam,1Story,4,5,1961,Gable,GasA,Y,SBrkr,1,1,3,5,1120,Typ,0,0,2007,WD
240000,902329030,50,9000,Pave,OldTown,1Fam,2Story,8,9,1890,Gable,GasA,Y,SBrkr,3,0,3,7,2268,Typ,0,0,2010,WD
410000,528340030,89,10557,Pave,NoRidge,1Fam,2Story,9,5,1998,Gable,GasA,Y,SBrkr,2,1,4,9,3078,Typ,0,0,2007,WD
155000,909277090,80,14680,Pave,Crawfor,1Fam,1Story,5,4,1960,Gable,GasA,Y,SBrkr,1,0,2,5,1273,Typ,115,0,2009,WD
134500,923277080,60,6600,Pave,Mitchel,1Fam,1Story,5,6,1982,Gable,GasA,Y,SBrkr,1,0,3,6,845,Typ,0,0,2008,WD
205000,531380080,NA,8880,Pave,SawyerW,1Fam,2Story,7,5,1994,Gable,GasA,Y,SBrkr,2,1,3,8,2110,Typ,0,0,2010,WD
130500,908275130,70,11767,Pave,Edwards,1Fam,1.5Fin,5,6,1946,Gable,GasA,Y,SBrkr,1,0,3,6,1200,Typ,0,0,2008,WD
124000,902125020,50,9000,Pave,OldTown,1Fam,2Story,5,6,1880,Gable,GasA,Y,FuseA,1,0,3,8,1750,Typ,0,0,2006,WD
58500,902331010,NA,3300,Pave,OldTown,1Fam,1Story,4,3,1910,Gable,GasA,Y,SBrkr,1,0,2,5,816,Typ,0,0,2009,WD
149900,905452150,75,9525,Pave,Edwards,1Fam,1.5Fin,6,5,1953,Gable,GasA,Y,SBrkr,1,1,5,7,1609,Typ,0,0,2006,WD
220000,903425190,90,33120,Pave,OldTown,1Fam,1.5Fin,6,5,1962,Gable,GasA,Y,SBrkr,2,0,5,8,2486,Typ,0,0,2006,WD
112500,535455060,64,6390,Pave,"NAmes",1Fam,1.5Unf,6,7,1954,Gable,GasA,Y,FuseA,1,0,2,4,984,Typ,0,0,2008,WD
409900,528118060,59,23303,Pave,NridgHt,1Fam,2Story,8,5,2007,Gable,GasA,Y,SBrkr,2,1,5,10,2520,Typ,0,0,2009,WD
250000,528326030,84,14260,Pave,NoRidge,1Fam,2Story,8,5,2000,Gable,GasA,Y,SBrkr,2,1,4,9,2198,Typ,0,0,2008,WD
141500,903231010,51,6120,Pave,BrkSide,1Fam,1.5Fin,5,6,1936,Gable,GasA,Y,SBrkr,1,1,3,5,1539,Typ,0,0,2009,WD
183000,535425040,80,10800,Pave,"NAmes",1Fam,1Story,6,6,1961,Gable,GasA,Y,SBrkr,2,0,3,6,1773,Min2,144,0,2006,WD
170000,533253160,40,3876,Pave,Greens,Twnhs,1Story,8,5,1978,Gable,GasA,Y,SBrkr,1,0,1,4,1226,Typ,0,0,2006,WD
226500,528228375,NA,3621,Pave,Blmngtn,TwnhsE,1Story,8,5,2003,Hip,GasA,Y,SBrkr,2,0,2,7,1589,Typ,0,0,2007,WD
208300,528456240,75,7862,Pave,Somerst,1Fam,1Story,6,5,2009,Gable,GasA,Y,SBrkr,2,0,2,4,1218,Typ,0,0,2009,New
297000,906340110,79,10637,Pave,CollgCr,1Fam,1Story,8,5,2007,Hip,GasA,Y,SBrkr,2,0,3,7,1718,Typ,0,0,2009,WD
137000,534430110,NA,11425,Pave,"NAmes",1Fam,1Story,5,6,1954,Gable,GasA,Y,SBrkr,1,0,2,4,1008,Typ,0,0,2006,WD
112500,907203060,70,7700,Pave,CollgCr,1Fam,1Story,5,5,1972,Gable,GasA,Y,SBrkr,1,0,3,5,882,Typ,0,0,2007,WD
227680,528431080,91,12274,Pave,Somerst,1Fam,1Story,7,5,2008,Gable,GasA,Y,SBrkr,2,0,3,6,1428,Typ,0,0,2008,New
350000,528166150,110,14277,Pave,NridgHt,1Fam,2Story,8,5,2003,Gable,GasA,Y,SBrkr,2,1,3,7,2385,Typ,0,0,2007,WD
129000,535350040,74,5868,Pave,"NAmes",1Fam,1Story,5,7,1956,Gable,GasA,Y,SBrkr,1,0,2,4,936,Typ,160,0,2010,WD
200000,909176080,60,10896,Pave,SWISU,2fmCon,2.5Fin,6,7,1914,Hip,GasA,Y,FuseA,2,0,8,14,3395,Typ,0,0,2007,WD
224900,907262030,65,8158,Pave,CollgCr,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,8,1768,Typ,0,0,2008,WD
148800,527455280,NA,10710,Pave,"NAmes",1Fam,1Story,5,7,1966,Hip,GasA,Y,SBrkr,1,0,3,5,1120,Typ,0,0,2009,WD
179000,531385070,65,8450,Pave,SawyerW,1Fam,1Story,7,5,2000,Gable,GasA,Y,SBrkr,2,0,3,6,1349,Typ,0,0,2007,WD
173000,906392130,79,11646,Pave,CollgCr,1Fam,2Story,6,5,2005,Gable,GasA,Y,SBrkr,2,1,3,7,1422,Typ,0,0,2009,WD
127500,903429010,63,4347,Pave,OldTown,1Fam,1.5Fin,6,8,1910,Gambrel,GasA,Y,SBrkr,1,0,3,7,1609,Typ,0,0,2008,WD
148000,907125020,57,8846,Pave,CollgCr,1Fam,SFoyer,5,5,1996,Gable,GasA,Y,SBrkr,1,0,2,5,914,Typ,0,0,2006,WD
260000,528385050,79,9085,Pave,NoRidge,1Fam,2Story,7,5,1995,Gable,GasA,Y,SBrkr,2,1,3,7,2061,Typ,0,0,2009,WD
151500,534429130,80,10800,Pave,"NAmes",1Fam,1Story,5,7,1960,Hip,GasA,Y,SBrkr,1,0,3,6,1248,Typ,0,0,2006,WD
199000,528445010,85,10936,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1504,Typ,0,0,2006,New
176500,527166030,63,9084,Pave,Gilbert,1Fam,2Story,7,5,1998,Hip,GasA,Y,SBrkr,2,1,3,8,1632,Typ,0,0,2006,WD
219000,904100100,107,12888,Pave,Sawyer,1Fam,2Story,7,8,1937,Gable,GasA,Y,SBrkr,1,1,3,7,2267,Typ,0,0,2007,WD
130000,902128160,60,7200,Pave,OldTown,1Fam,1Story,5,8,1940,Gable,GasA,Y,SBrkr,1,0,2,5,1072,Typ,0,0,2007,WD
345000,528138030,85,11924,Pave,NridgHt,1Fam,2Story,9,5,2005,Hip,GasA,Y,SBrkr,3,0,4,11,2324,Typ,0,0,2006,New
417500,528110110,105,13693,Pave,NridgHt,1Fam,1Story,8,5,2007,Hip,GasA,Y,SBrkr,2,1,4,9,2464,Typ,0,0,2008,WD
123500,903234090,51,6120,Pave,OldTown,1Fam,2Story,5,5,1923,Gambrel,GasA,Y,SBrkr,2,0,4,7,1902,Typ,0,0,2008,WD
191000,527162120,60,7500,Pave,Gilbert,1Fam,2Story,6,5,1998,Gable,GasA,Y,SBrkr,2,1,3,7,1636,Typ,0,0,2009,WD
93500,923400150,63,10712,Pave,Mitchel,1Fam,1Story,5,5,1991,Gable,GasA,Y,SBrkr,1,0,3,5,974,Typ,0,0,2007,Oth
123000,527452310,68,7838,Pave,"NAmes",1Fam,SFoyer,5,5,1967,Gable,GasA,Y,SBrkr,1,0,3,6,900,Typ,0,0,2006,WD
124900,902405100,98,8820,Pave,OldTown,1Fam,1.5Fin,5,6,1890,Hip,GasA,Y,SBrkr,1,0,2,7,1869,Typ,0,0,2009,WD
89500,902106120,56,4480,Pave,OldTown,1Fam,1Story,5,5,1922,Gable,GasA,N,FuseF,1,0,2,4,1022,Typ,0,0,2007,WD
178000,906201030,77,9206,Pave,SawyerW,1Fam,2Story,6,5,1985,Gable,GasA,Y,SBrkr,2,1,3,7,1732,Typ,0,0,2010,WD
95000,902136110,44,5914,Pave,OldTown,1Fam,1.5Fin,5,9,1890,Gable,GasA,Y,SBrkr,1,0,3,5,1080,Typ,0,0,2008,WD
137000,902301120,69,9142,Pave,OldTown,2fmCon,2Story,6,8,1910,Gable,GasA,N,FuseP,2,0,4,9,1928,Typ,0,0,2006,WD
136000,527401160,60,9000,Pave,"NAmes",Duplex,2Story,5,5,1974,Gable,GasA,Y,SBrkr,2,2,4,8,1792,Typ,0,0,2009,WD
188500,528231030,65,16219,Pave,Gilbert,1Fam,SLvl,7,5,2004,Gable,GasA,Y,SBrkr,2,0,2,5,1119,Typ,0,0,2007,WD
202000,916460070,NA,8098,Pave,Timber,1Fam,1Story,6,5,2000,Gable,GasA,Y,SBrkr,2,0,2,5,1403,Typ,0,0,2006,WD
138500,532376160,65,8450,Pave,Sawyer,1Fam,1Story,5,8,1965,Gable,GasA,Y,SBrkr,1,0,3,5,894,Typ,0,0,2010,WD
126500,903236040,50,8635,Pave,BrkSide,1Fam,1Story,5,5,1925,Hip,GasA,Y,SBrkr,1,0,2,5,1072,Typ,0,0,2009,WD
324000,533250160,32,10846,Pave,Veenker,TwnhsE,1Story,8,5,1993,Gable,GasA,Y,SBrkr,1,1,1,6,1719,Typ,0,0,2008,Con
127000,534453150,92,7438,Pave,BrkSide,1Fam,1.5Fin,5,8,1908,Gable,GasA,Y,SBrkr,1,0,3,5,1252,Typ,0,0,2006,WD
161000,902306130,60,9600,Pave,OldTown,1Fam,2Story,7,9,1928,Gambrel,GasA,Y,SBrkr,2,0,3,7,1378,Typ,0,0,2008,WD
291000,528326110,NA,11000,Pave,NoRidge,1Fam,2Story,9,5,2000,Hip,GasA,Y,SBrkr,2,1,4,8,2172,Typ,0,0,2008,WD
147500,909251050,64,8574,Pave,Crawfor,1Fam,1Story,6,8,1916,Gable,GasA,Y,SBrkr,1,0,3,6,1232,Typ,0,0,2009,WD
175000,916403010,130,11457,Pave,Timber,1Fam,1Story,6,5,1988,Gable,GasA,Y,SBrkr,2,0,3,6,1412,Typ,0,0,2009,WD
110000,532353020,63,9750,Pave,Sawyer,1Fam,1Story,5,5,1962,Hip,GasA,Y,SBrkr,1,0,3,5,980,Typ,0,0,2009,WD
146800,923229010,NA,11333,Pave,Mitchel,1Fam,SLvl,6,5,1976,Gable,GasA,Y,SBrkr,1,0,3,5,1062,Typ,0,0,2007,WD
197000,907262080,70,8726,Pave,CollgCr,1Fam,2Story,7,5,2002,Gable,GasA,Y,SBrkr,2,1,4,8,1909,Typ,0,0,2006,WD
280000,906475200,62,70761,Pave,ClearCr,1Fam,1Story,7,5,1975,Gable,GasA,Y,SBrkr,2,0,2,5,1533,Typ,0,0,2006,WD
155000,533253060,30,4420,Pave,Greens,TwnhsE,1Story,8,5,1980,Gable,GasA,Y,SBrkr,1,0,1,3,788,Typ,0,0,2010,WD
144000,903205085,98,8731,Pave,BrkSide,1Fam,1Story,5,5,1920,Gable,GasA,Y,SBrkr,1,0,3,6,1167,Maj1,126,0,2007,WD
255500,528120020,87,11146,Pave,NridgHt,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1717,Typ,0,0,2009,WD
249700,528477020,84,11096,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1656,Typ,0,0,2007,WD
96500,902104060,55,8800,Pave,OldTown,1Fam,1.5Fin,4,7,1910,Gable,GasA,Y,SBrkr,1,0,3,7,1140,Min2,0,0,2010,WD
180000,535353180,94,22136,Pave,OldTown,2fmCon,1.5Fin,5,5,1925,Gable,GasA,Y,SBrkr,2,1,5,10,2640,Maj1,0,0,2006,WD
108500,902205130,50,6000,Pave,OldTown,1Fam,1Story,4,4,1920,Hip,GasA,Y,FuseA,1,0,2,5,960,Typ,0,0,2007,WD
124000,904100020,82,9488,Pave,Sawyer,1Fam,1Story,5,6,1947,Gable,GasA,N,SBrkr,1,0,3,6,1054,Typ,0,0,2008,WD
113000,527450150,21,1890,Pave,BrDale,Twnhs,2Story,6,5,1973,Gable,GasA,Y,SBrkr,1,1,3,7,1218,Typ,0,0,2007,WD
372500,533125140,105,11025,Pave,NoRidge,1Fam,1.5Fin,9,5,1993,Hip,GasA,Y,SBrkr,2,1,4,10,2786,Typ,0,0,2008,WD
205950,528480160,65,8125,Pave,Somerst,1Fam,2Story,7,6,2007,Gable,GasA,Y,SBrkr,2,1,3,7,1665,Typ,0,0,2008,WD
119900,905104240,70,8425,Pave,Sawyer,2fmCon,1Story,5,6,1971,Gable,GasA,Y,SBrkr,1,0,2,6,868,Typ,0,0,2007,WD
187500,527107030,NA,13031,Pave,Gilbert,1Fam,2Story,6,5,1995,Gable,GasA,Y,SBrkr,2,1,3,6,1498,Typ,0,0,2006,WD
115000,905105040,86,8665,Pave,Sawyer,1Fam,1Story,5,5,1968,Gable,GasA,Y,SBrkr,1,0,3,5,897,Typ,0,0,2007,WD
220000,906380130,68,8814,Pave,CollgCr,1Fam,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,1,3,8,1604,Typ,0,0,2009,WD
155000,527378010,80,10000,Pave,NWAmes,1Fam,1Story,6,6,1974,Gable,GasA,Y,SBrkr,2,0,3,6,1103,Typ,0,0,2006,WD
144500,908275300,68,8562,Pave,Edwards,1Fam,1Story,5,6,1957,Hip,GasA,Y,FuseA,1,0,4,7,1526,Min2,0,0,2010,WD
213490,528228565,43,3013,Pave,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,GasA,Y,SBrkr,2,0,2,6,1506,Typ,0,0,2006,WD
79000,902325160,63,5000,Pave,OldTown,1Fam,1.5Fin,5,4,1900,Gable,GasA,N,FuseA,1,0,3,6,1440,Typ,0,0,2006,WD
130000,908188130,24,2522,Pave,Edwards,Twnhs,2Story,6,5,2004,Gable,GasA,Y,SBrkr,2,0,3,7,1709,Maj1,0,0,2006,WD
140000,534176250,80,9600,Pave,NWAmes,1Fam,1Story,7,5,1969,Hip,GasA,Y,SBrkr,1,1,3,6,1164,Typ,0,0,2006,COD
221000,907192130,88,12803,Pave,CollgCr,1Fam,1Story,7,5,2002,Gable,GasA,Y,SBrkr,2,0,3,6,1494,Typ,0,0,2008,WD
160000,907200250,72,9720,Pave,CollgCr,1Fam,SLvl,5,7,1977,Gable,GasA,Y,SBrkr,2,0,3,6,1009,Typ,0,0,2007,WD
275000,907275150,NA,12728,Pave,CollgCr,1Fam,2Story,8,5,2001,Gable,GasA,Y,SBrkr,2,1,4,7,2439,Typ,0,0,2007,WD
166000,533221080,NA,2998,Pave,Somerst,TwnhsE,2Story,6,5,2000,Gable,GasA,Y,SBrkr,2,1,2,4,1524,Typ,0,0,2006,WD
104500,902427140,52,8626,Pave,OldTown,1Fam,1Story,4,6,1956,Gable,GasA,Y,SBrkr,1,0,2,5,968,Typ,0,0,2007,WD
110000,535305160,57,7677,Pave,"NAmes",1Fam,1Story,5,5,1953,Gable,GasA,Y,SBrkr,1,0,2,4,773,Typ,0,0,2008,WD
128500,535403030,66,8300,Pave,"NAmes",1Fam,1Story,6,6,1968,Gable,GasA,Y,SBrkr,1,0,3,5,952,Typ,0,0,2007,WD
140000,535380050,60,10930,Pave,"NAmes",1Fam,1.5Fin,5,6,1945,Gable,GasA,Y,FuseA,1,1,3,6,1558,Typ,0,0,2008,WD
216500,528240070,NA,7851,Pave,Gilbert,1Fam,2Story,6,5,2002,Gable,GasA,Y,SBrkr,2,1,4,8,1960,Typ,0,0,2010,WD
207500,528253010,34,5063,Pave,NridgHt,Twnhs,1Story,7,5,2007,Gable,GasA,Y,SBrkr,2,0,2,6,1314,Typ,0,0,2009,ConLw
214000,528138060,70,10171,Pave,NridgHt,1Fam,1Story,7,5,2004,Gable,GasA,Y,SBrkr,2,0,3,7,1535,Typ,0,0,2010,WD
132500,532354070,NA,7758,Pave,Sawyer,1Fam,1Story,5,7,1962,Gable,GasA,Y,SBrkr,1,0,3,6,999,Typ,0,0,2007,WD
151000,909451150,24,1950,Pave,Blueste,Twnhs,2Story,6,6,1980,Gable,GasA,Y,SBrkr,2,1,3,6,1556,Typ,0,0,2008,COD
202900,916475110,85,14191,Pave,Timber,1Fam,2Story,8,5,2002,Gable,GasA,Y,SBrkr,2,1,4,9,1908,Typ,0,0,2010,WD
79000,903230120,99,5940,Pave,BrkSide,1Fam,1Story,4,7,1946,Gable,GasA,Y,FuseA,1,0,2,4,896,Typ,0,0,2008,ConLD
359900,921205050,88,11577,Pave,Timber,1Fam,1Story,9,5,2005,Hip,GasA,Y,SBrkr,2,0,3,9,1838,Typ,0,0,2006,New
193000,907181140,68,9179,Pave,CollgCr,1Fam,2Story,7,5,1999,Gable,GasA,Y,SBrkr,2,1,3,7,1790,Typ,0,0,2008,WD
129000,905451320,68,9571,Pave,Edwards,1Fam,1Story,5,6,1956,Gable,GasA,Y,SBrkr,1,0,3,6,1144,Typ,0,0,2010,WD
270000,528458120,75,9000,Pave,Somerst,1Fam,2Story,8,5,2006,Gable,GasA,Y,SBrkr,2,1,3,8,1959,Typ,0,0,2007,WD
181000,531376060,65,7441,Pave,SawyerW,1Fam,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1486,Typ,0,0,2007,WD
